object_id,mjd,passband,flux,flux_err,detected
1926,59591.2463,5,0.723067,8.670527,0
1926,59594.2644,2,-1.737957,2.291155,0
1926,59594.2720,1,-2.132188,2.990123,0
1926,59594.2796,3,-3.664298,3.082823,0
1926,59594.2905,4,-4.494301,4.050753,0
1926,59594.3015,5,11.822165,9.445610,0
1926,59618.1948,2,27.213717,1.298057,1
1926,59618.2024,1,-0.301043,1.272564,0
1926,59618.2101,3,4.053129,2.601860,0
1926,59618.2210,4,0.510755,3.966683,0
1926,59618.2320,5,-7.977760,9.102727,0
1926,59621.1291,2,1.427304,2.579659,0
1926,59621.1367,1,-1.891668,3.162855,0
1926,59621.1443,3,2.121673,3.270278,0
1926,59621.1553,4,0.752306,3.960752,0
1926,59621.1662,5,-12.523030,8.641620,0
1926,59645.1015,0,-1.016409,2.725278,0
1926,59646.0655,2,0.782612,1.773944,0
1926,59646.0731,1,0.286301,1.664749,0
1926,59646.0808,3,2.240769,3.091336,0
1926,59646.0917,4,-6.698335,4.862218,0
1926,59646.1026,5,10.584808,10.912610,0
1926,59649.0488,2,-0.030473,1.843069,0
1926,59649.0564,1,3.309005,2.159062,0
1926,59649.0640,3,-2.826951,2.802016,0
1926,59649.0750,4,-3.264195,4.064100,0
1926,59649.0859,5,4.710528,8.940203,0
1926,59660.0422,2,-0.647845,1.295746,0
1926,59660.0499,1,0.203662,1.241301,0
1926,59660.0575,3,-4.112852,2.834368,0
1926,59660.0684,4,-9.012094,4.486647,0
1926,59660.0794,5,-7.092270,9.894787,0
1926,59663.0147,2,-2.035866,1.738938,0
1926,59663.0223,1,0.841616,1.706096,0
1926,59663.0299,3,3.277298,3.058110,0
1926,59663.0409,4,4.159729,4.683568,0
1926,59663.0518,5,-0.099785,10.664682,0
1926,59666.0180,2,-0.355875,1.795709,0
1926,59666.0256,1,-0.271254,1.825531,0
1926,59666.0332,3,3.852151,3.475306,0
1926,59666.0442,4,8.158356,5.390798,0
1926,59666.0551,5,7.696226,10.620326,0
1926,59670.0091,0,-0.644217,3.323257,0
1926,59679.0073,2,-0.401923,1.696519,0
1926,59679.0149,1,-0.361955,2.040846,0
1926,59679.0225,3,-2.614436,2.643782,0
1926,59679.0334,4,-3.683095,3.541178,0
1926,59679.0444,5,15.606678,7.976916,0
1926,59687.9971,2,0.480969,2.188260,0
1926,59688.0047,1,-3.843095,2.752039,0
1926,59688.0123,3,-0.423428,3.029072,0
1926,59688.0233,4,-7.314282,3.941663,0
1926,59688.0342,5,11.956536,9.095840,0
1926,59690.9931,2,-1.662388,1.267624,0
1926,59691.0007,1,0.292417,1.121205,0
1926,59691.0084,3,1.473024,2.469574,0
1926,59691.0193,4,-3.364974,3.615898,0
1926,59691.0303,5,12.529104,8.500088,0
1926,59693.9927,2,0.716007,1.393477,0
1926,59694.0004,1,-0.811261,1.283209,0
1926,59694.0080,3,-2.648472,2.668613,0
1926,59694.0189,4,-0.652318,3.811748,0
1926,59694.0299,5,13.557405,8.722325,0
1926,59701.9889,0,1.112901,2.172866,0
1926,59702.9858,0,-2.600478,1.800556,0
1926,59704.0667,0,0.374009,1.709098,0
1926,59947.3320,2,-0.848432,1.549756,0
1926,59947.3396,1,-1.215153,1.412198,0
1926,59947.3472,3,1.782753,2.762361,0
1926,59947.3582,4,-3.572305,4.807479,0
1926,59947.3652,5,-52.764721,68.224373,0
1926,59957.2886,2,-2.121714,1.856742,0
1926,59957.2962,1,0.740666,2.432711,0
1926,59957.3038,3,-0.439752,2.855170,0
1926,59957.3147,4,1.034319,3.709064,0
1926,59957.3257,5,1.236858,8.110222,0
1926,59962.1943,2,0.265472,1.192487,0
1926,59962.2019,1,-0.221036,0.997738,0
1926,59962.2095,3,3.582979,2.285728,0
1926,59962.2205,4,-3.349624,3.357879,0
1926,59962.2314,5,2.654797,7.939221,0
1926,59968.1942,0,0.096129,2.323471,0
1926,59973.1868,2,30.658575,1.360100,1
1926,59973.1944,1,0.597454,1.153523,0
1926,59973.2020,3,-3.045161,2.361300,0
1926,59973.2130,4,-6.834893,3.358201,0
1926,59973.2239,5,6.588380,7.855165,0
1926,59976.1590,2,0.421074,2.423270,0
1926,59976.1666,1,0.643872,3.561761,0
1926,59976.1742,3,0.423116,3.059753,0
1926,59976.1851,4,4.975366,4.000192,0
1926,59976.1961,5,-1.110749,9.144985,0
1926,59988.1333,2,-1.417808,1.269331,0
1926,59988.1409,1,-2.822176,1.251005,0
1926,59988.1485,3,3.254066,2.601896,0
1926,59988.1595,4,4.383440,3.910799,0
1926,59988.1704,5,13.572416,8.686672,0
1926,59991.1150,2,0.294809,1.291003,0
1926,59991.1226,1,3.169208,1.120871,0
1926,59991.1303,3,-2.117398,2.500629,0
1926,59991.1412,4,-1.081632,3.745758,0
1926,59991.1522,5,-13.926608,8.833411,0
1926,59997.1332,0,-0.037200,1.894595,0
1926,59998.1098,0,-0.158094,1.704814,0
1926,59999.1152,0,1.699781,1.943072,0
1926,60003.2310,2,1.304019,1.345067,0
1926,60003.2386,1,-0.203204,1.184611,0
1926,60003.2462,3,-0.268675,2.532853,0
1926,60003.2572,4,2.602475,4.170588,0
1926,60003.2681,5,-3.207544,10.269222,0
1926,60016.0879,2,-0.495057,1.232190,0
1926,60016.0955,1,0.888874,1.341560,0
1926,60016.1032,3,-2.607737,2.430767,0
1926,60016.1141,4,-0.814723,3.578061,0
1926,60016.1251,5,-9.474234,8.347904,0
1926,60019.0384,2,1.028798,1.627579,0
1926,60019.0460,1,1.204366,1.332598,0
1926,60019.0536,3,-0.770296,2.717572,0
1926,60019.0646,4,1.424900,4.020862,0
1926,60019.0755,5,-14.655883,9.329694,0
1926,60027.0620,0,1.897250,1.565513,0
1926,60028.0517,0,1.947730,1.739729,0
1926,60029.0778,0,4.430671,1.682749,0
1926,60031.0127,2,-0.738947,1.148531,0
1926,60031.0203,1,0.050965,1.102728,0
1926,60031.0280,3,-1.642024,2.225116,0
1926,60031.0389,4,2.888138,3.335674,0
1926,60031.0499,5,1.733237,7.681913,0
1926,60045.0129,2,0.915871,1.262417,0
1926,60045.0206,1,-0.055689,1.184495,0
1926,60045.0282,3,-1.706999,2.372217,0
1926,60045.0391,4,5.865579,3.385436,0
1926,60045.0501,5,-5.016862,8.200583,0
1926,60049.9972,2,2.205911,1.279094,0
1926,60050.0048,1,1.038385,1.163065,0
1926,60050.0124,3,1.322576,2.294955,0
1926,60050.0234,4,3.904940,3.357710,0
1926,60050.0343,5,7.054204,7.830191,0
1926,60051.0083,0,-0.157569,1.928526,0
1926,60051.9960,0,0.118429,1.612434,0
1926,60052.9954,0,1.563814,1.574090,0
1926,60053.9947,0,7.164557,1.587413,1
1926,60054.9946,0,3.474686,1.566469,0
1926,60055.9930,0,-1.033726,1.716117,0
1926,60056.9927,0,4.439121,1.683226,0
1926,60071.9837,2,-0.464638,1.653355,0
1926,60071.9913,1,0.437215,2.112261,0
1926,60071.9989,3,4.062335,2.749810,0
1926,60072.0099,4,0.009864,3.663095,0
1926,60072.0208,5,-2.454940,8.510025,0
1926,60076.9817,2,-0.897309,1.025969,0
1926,60076.9893,1,-0.093323,0.915097,0
1926,60076.9969,3,0.508403,2.171472,0
1926,60077.0078,4,0.557400,3.325313,0
1926,60077.0188,5,-7.179454,8.017539,0
1926,60079.9893,0,2.776447,2.051359,0
1926,60327.3158,2,1.616440,1.553452,0
1926,60327.3234,1,-2.880647,1.481368,0
1926,60327.3310,3,1.223057,2.874650,0
1926,60327.3420,4,3.375360,4.404255,0
1926,60327.3529,5,-17.727211,10.823878,0
1926,60330.1879,2,-0.822141,2.741451,0
1926,60330.1956,1,3.135071,3.522918,0
1926,60330.2032,3,1.453240,3.324383,0
1926,60330.2141,4,-5.551310,4.398730,0
1926,60330.2251,5,8.746370,9.966660,0
1926,60341.1652,2,-1.102151,1.599200,0
1926,60341.1729,1,-2.502427,1.996678,0
1926,60341.1805,3,0.862663,2.561747,0
1926,60341.1914,4,1.432030,3.563627,0
1926,60341.2024,5,-7.050612,8.037931,0
1926,60345.1451,2,-0.590738,1.270820,0
1926,60345.1528,1,1.393819,1.128453,0
1926,60345.1604,3,-2.960900,2.421045,0
1926,60345.1713,4,1.634027,3.594927,0
1926,60345.1823,5,-6.529370,8.403358,0
1926,60356.2036,2,0.558286,1.213134,0
1926,60356.2113,1,-0.163945,1.117791,0
1926,60356.2189,3,0.166696,2.400281,0
1926,60356.2298,4,-2.382607,3.622375,0
1926,60356.2408,5,0.854814,8.598108,0
1926,60359.1082,2,0.596200,1.838103,0
1926,60359.1158,1,1.128879,2.300121,0
1926,60359.1234,3,2.526384,2.615823,0
1926,60359.1344,4,4.565049,3.578161,0
1926,60359.1453,5,0.917360,8.088671,0
1926,60370.1744,2,-0.662292,2.156686,0
1926,60370.1820,1,-0.576512,2.969668,0
1926,60370.1896,3,-6.478241,3.020161,0
1926,60370.2006,4,-1.436609,4.147007,0
1926,60370.2115,5,-3.940580,9.576423,0
1926,60373.0718,2,1.232393,1.726929,0
1926,60373.0794,1,0.279014,1.624465,0
1926,60373.0870,3,-2.520969,2.958374,0
1926,60373.0980,4,-5.038674,4.378871,0
1926,60373.1089,5,13.523434,10.322080,0
1926,60376.0629,2,1.368540,1.542807,0
1926,60376.0705,1,-2.598841,1.428515,0
1926,60376.0781,3,0.227965,2.733596,0
1926,60376.0890,4,-3.084707,4.066737,0
1926,60376.1000,5,-7.095488,9.547111,0
1926,60381.2100,0,-3.347733,2.850368,0
1926,60382.1088,0,-3.337233,3.022878,0
1926,60383.1249,0,4.347468,2.933321,0
1926,60386.1093,2,1.013480,1.217739,0
1926,60386.1169,1,-0.747389,1.168838,0
1926,60386.1246,3,3.608308,2.316432,0
1926,60386.1355,4,0.444623,3.453091,0
1926,60386.1465,5,-7.075774,8.073306,0
1926,60400.0093,2,1.283639,1.704058,0
1926,60400.0169,1,-0.836278,1.582465,0
1926,60400.0246,3,1.917821,2.956122,0
1926,60400.0355,4,0.831562,4.378004,0
1926,60400.0465,5,-14.851419,10.249080,0
1926,60403.0182,2,-1.746231,1.694552,0
1926,60403.0258,1,0.771318,1.604455,0
1926,60403.0334,3,0.236121,2.953076,0
1926,60403.0444,4,3.191095,4.402167,0
1926,60403.0553,5,-14.346233,10.412693,0
1926,60414.9975,2,1.568482,1.216115,0
1926,60415.0051,1,0.413826,1.219606,0
1926,60415.0127,3,3.405329,2.260055,0
1926,60415.0237,4,-3.365407,3.335853,0
1926,60415.0346,5,-6.256325,7.788716,0
1926,60427.0016,2,1.105981,2.099062,0
1926,60427.0093,1,-1.237650,2.587563,0
1926,60427.0169,3,0.521418,3.211664,0
1926,60427.0278,4,-6.373338,4.392749,0
1926,60427.0388,5,-20.204599,10.057448,0
1926,60430.9870,2,0.139665,1.068795,0
1926,60430.9946,1,-0.244903,0.937644,0
1926,60431.0022,3,2.459283,2.222036,0
1926,60431.0131,4,3.596314,3.355725,0
1926,60431.0241,5,6.994257,7.876029,0
1926,60433.9853,2,-0.010259,1.096425,0
1926,60433.9929,1,-0.223039,0.975545,0
1926,60434.0005,3,-0.257045,2.255514,0
1926,60434.0115,4,3.779453,3.409752,0
1926,60434.0224,5,12.140733,8.024131,0
1926,60435.9857,0,2.224481,2.593787,0
1926,60436.9840,0,-0.411843,2.951651,0
